ques,skill
12478,26
5136,59
12161,90
6939,83
6677,83
7348,22
12145,45
6415,83
6897,86
964,24
7351,27
5331,5
6888,37
7249,16
1860,81
187,103
3616,30
10481,72
13695,74
10541,86
10219,72
12836,84
14030,64
324,108
4553,88
6848,86
4914,67
10296,26
10833,2
14267,7
6839,37
9239,51
1355,30
8917,0
212,52
5124,62
6707,83
7378,22
13049,84
7961,77
55,68
13663,14
12570,86
1128,24
1725,14
3910,103
6119,61
12547,102
4319,42
9592,31
13317,20
13725,74
9726,31
5161,65
7329,22
8353,79
8523,2
8509,67
3798,47
5400,118
8614,120
8831,118
10326,26
11066,65
1943,92
4238,90
10862,6
12626,102
14054,20
15160,116
2524,74
11180,86
9301,3
2496,12
443,42
10025,34
3717,95
7542,22
7991,77
9507,108
10742,89
14856,119
10277,26
11732,10
4349,42
6429,115
4710,21
9032,0
10997,86
11313,63
14183,26
8773,5
980,102
10154,40
12341,10
3891,103
6642,115
11031,84
10198,83
2132,85
4300,42
9331,3
14023,10
10552,86
2250,77
5612,14
14495,5
10307,26
10904,16
12502,49
9923,63
12741,102
4379,42
15444,68
10881,32
13181,108
5297,87
11202,87
12014,2
12000,67
15173,68
7972,77
8442,26
66,68
2201,77
11783,69
9749,112
13634,90
7192,114
13835,80
11815,21
1741,92
5607,20
8284,83
82,12
4330,42
6014,115
780,54
9784,106
2516,88
9481,68
10716,86
1776,49
15124,68
8319,77
480,58
13969,16
15399,7
14948,71
10894,92
9994,64
4323,2
14543,22
295,12
10415,94
12292,67
9312,3
11787,80
7222,114
128,20
14140,19
14274,19
4360,42
6977,54
11748,88
810,54
1748,108
1266,68
11008,86
13162,108
7928,47
12243,67
13698,88
9730,112
12562,49
6609,72
7173,114
3682,63
6447,10
10184,53
10924,92
3279,87
12935,65
6768,65
4591,59
7731,112
8502,26
12354,19
13777,88
15105,68
15246,7
15380,7
5848,95
6030,72
3869,74
9800,63
4593,105
8437,45
11778,88
1833,44
7100,16
1296,68
13013,106
13192,108
4262,5
597,67
13891,109
12407,67
13788,102
4466,0
3747,84
13807,115
7203,114
3667,61
10505,0
35,34
1028,24
7456,65
8557,83
9718,115
9792,64
12483,25
2106,58
6495,27
2527,88
11090,101
14263,102
12518,19
9,18
6692,83
9973,112
14684,95
5878,95
4623,105
46,85
3260,87
280,23
1722,68
4058,67
4320,67
1460,68
1064,68
9820,18
5054,62
7712,112
3777,84
241,31
8166,53
7233,114
2436,54
12918,74
13353,2
13575,115
14635,95
6250,88
10498,118
9579,77
1277,68
6263,27
8899,89
1015,68
3434,95
6722,83
9655,72
14586,95
15458,24
4350,67
3290,87
11972,88
4611,108
2087,58
14764,101
12166,102
15361,91
14139,49
5199,49
1930,74
4225,72
7293,20
7439,74
10768,63
12881,84
14665,95
1506,12
8734,106
8517,108
248,47
3040,97
4301,67
3241,87
5220,108
8635,100
9609,77
8929,89
12814,30
1936,10
365,43
5255,65
9558,31
11256,2
13818,115
2825,108
282,45
14616,95
5414,58
14855,111
11916,48
15056,101
6048,115
3310,42
9375,31
3671,21
11340,117
12749,22
13635,115
8535,54
11513,45
3970,88
2614,46
5365,58
1733,68
7734,5
12445,25
15007,101
6127,115
14745,101
15342,91
6517,41
5543,64
7871,10
9428,42
2131,77
8036,77
14646,95
8715,106
6184,97
11962,56
7557,79
13852,5
5316,58
9127,50
12427,92
14958,101
14796,39
5555,74
1917,10
131,118
1306,85
2344,77
6237,108
6793,97
8565,54
2806,108
10566,63
14148,3
2940,108
8826,58
11154,4
12723,90
12260,100
15037,101
14775,101
7406,31
7507,83
661,54
12438,106
12940,74
14229,76
10779,63
11321,117
11758,118
3690,47
8139,67
14567,71
13326,16
13923,6
14988,101
6485,102
6108,115
874,54
478,54
1598,85
7357,31
612,54
7517,20
1336,85
13229,83
2112,77
6401,108
14219,4
7199,88
3245,47
12887,90
9370,50
14155,19
13919,8
11128,72
9067,12
9108,50
12730,106
5603,64
6059,115
825,54
7790,34
1549,85
971,108
5159,87
2903,54
4897,87
11045,74
12982,98
11700,5
7054,114
11061,18
12140,48
4316,41
9187,50
13958,84
8146,83
13132,42
4976,87
5788,2
12933,98
2391,27
13805,27
7267,114
14810,71
214,21
9314,10
6089,115
855,54
459,54
11034,36
9693,43
142,118
4927,87
10899,77
4027,59
10193,100
13507,40
7084,114
5702,83
12405,63
6297,0
672,54
5006,87
9383,2
5140,87
10126,46
4878,87
6609,6
5781,83
14881,72
5318,93
5915,83
3384,74
14578,71
15015,72
4297,41
3356,12
11226,98
885,54
4200,108
14513,90
8372,79
14277,79
15311,70
6030,6
1995,40
4772,41
4376,41
5732,83
7867,92
8206,83
9295,10
9078,12
5528,24
1755,58
9413,2
3254,85
4952,93
5945,83
9374,10
5683,83
4327,41
10669,42
13226,40
1715,107
8157,46
11990,63
8291,46
12083,25
8437,100
1109,68
8693,26
13684,100
8811,18
10387,63
5762,83
8976,85
4776,52
5896,83
9325,10
266,22
3480,24
8136,108
9587,10
14680,95
1188,68
14080,36
13999,111
14415,26
865,58
11641,30
2164,54
5975,83
6412,84
5713,83
4794,42
102,35
8467,100
7025,18
743,68
10165,108
11882,92
8802,90
2479,102
12668,18
15024,26
15371,70
11592,30
6463,22
4410,52
5926,83
10871,4
13166,2
11113,32
2629,46
15466,78
5562,35
13561,6
15204,78
4225,6
5345,37
8674,26
14524,90
12067,30
3123,29
5303,40
1626,11
11805,30
2870,108
8957,85
2066,54
6863,77
10643,2
247,22
8117,108
13365,67
13420,3
11747,25
13774,6
11072,115
3336,29
9649,83
1536,10
1985,65
9211,86
3540,24
5276,58
10243,4
8168,46
12738,90
1874,5
13316,67
418,25
13591,6
8448,100
1455,21
10063,73
3695,83
6628,72
3433,83
2096,54
4190,25
7445,65
5852,110
3491,24
13350,65
12610,26
13892,119
13408,6
12348,26
3669,30
14445,39
14304,63
6943,83
12048,30
12612,72
11189,3
10624,2
7355,27
113,35
8098,108
1830,19
3387,88
12561,26
6735,90
5338,10
7036,18
11243,10
6177,28
13975,9
14121,63
1485,21
1430,85
3620,30
1168,85
9509,22
2448,68
4798,2
7475,65
3757,35
15548,22
4514,14
12540,88
6418,90
7070,16
6552,90
9243,51
13632,20
7832,73
523,54
1643,85
1698,21
5027,10
4576,74
5536,116
6973,83
8838,2
9722,22
11642,106
2399,68
6788,37
12591,26
13188,16
9000,37
13729,74
10694,74
13949,77
11437,118
8357,79
4948,67
10908,3
11128,6
12630,102
1811,19
4361,41
8750,10
13602,6
4722,20
14245,112
7003,83
1411,85
2500,12
4666,88
10153,100
6094,6
3026,58
6818,37
10670,67
14858,46
2764,58
2984,61
13815,6
14252,7
11318,22
1896,19
7813,73
8902,0
3176,2
5416,64
4838,87
1899,24
10944,77
503,58
4273,49
10200,37
2380,68
8648,120
13519,92
4231,52
5392,84
13095,30
12054,63
10598,83
5610,14
9335,3
15175,116
9407,108
3168,3
4696,88
582,58
13930,77
14004,26
8338,79
10311,26
2928,58
397,49
7317,27
1792,19
3222,10
4383,42
10099,106
11147,32
12408,2
2509,74
3588,67
4111,108
13648,98
8849,2
795,58
4050,98
929,58
533,58
7976,77
15015,6
8678,120
10290,88
15423,60
7415,40
12690,102
14877,72
3925,103
6542,115
10628,83
86,12
10124,55
191,65
7593,46
8883,0
8391,26
3539,67
10848,86
6913,58
9048,67
9772,98
12620,43
4001,98
14241,90
8368,79
14296,26
11656,30
9823,63
5387,19
165,12
2641,85
3876,103
4413,42
5373,84
2539,74
9143,75
9578,3
8604,26
10142,45
9316,3
12310,2
1859,49
13678,98
8006,77
10816,26
13796,90
10394,37
6762,10
13272,90
3116,85
8143,82
9819,65
6283,12
4230,42
10416,55
10080,106
4364,42
7757,46
3569,67
11012,86
13629,98
776,58
11452,92
514,58
11686,30
6975,10
15404,60
5519,30
9853,63
2671,85
4357,2
6496,12
6523,115
2247,23
10031,106
6877,118
11748,90
3083,29
12967,100
6632,58
10825,115
28,20
9543,22
10267,53
10341,2
9804,63
11387,84
1502,54
15221,85
13895,109
6056,90
8585,26
12277,67
13196,108
13793,98
6570,82
9883,63
8427,83
2756,21
4387,2
10600,118
6264,12
378,25
8900,37
9464,79
13974,109
12174,90
102,90
5630,103
5905,79
1791,49
14064,39
5882,95
6064,72
9834,63
10679,118
4338,2
1592,68
2189,58
2349,47
7134,16
8471,45
10169,53
6220,90
13744,34
5562,90
5058,62
1567,11
12780,21
3781,84
4445,64
5961,95
7237,114
8457,83
6511,10
10248,53
10584,2
12416,10
5456,108
1543,68
7085,16
3346,92
151,103
5660,103
6988,83
13483,114
4572,61
3438,95
7263,22
6812,86
8383,53
3221,97
9864,63
10227,115
10972,3
4368,2
10581,118
12890,14
7164,16
1360,68
5130,59
2251,47
5088,62
7746,112
2221,104
13456,74
14669,95
9554,22
1092,24
10352,2
8452,45
7115,16
3350,103
6201,90
9556,31
4704,72
10213,72
7018,83
12830,84
5039,62
11393,117
12964,84
2186,2
10667,13
3762,84
13427,74
1043,24
6833,37
10812,108
12543,27
6235,88
12441,16
113,90
5118,62
5641,103
7776,112
7869,74
13043,84
2762,54
4097,10
8070,64
13464,114
13640,74
4658,77
10745,54
5893,95
1141,37
14250,3
4134,77
4335,67
3757,90
1737,68
1341,68
326,90
14431,51
5069,62
7323,22
11060,65
10437,86
2135,77
7006,86
8040,77
4449,88
4705,14
11596,45
25,98
14380,5
3354,87
7561,79
682,102
14650,95
3989,103
13345,18
6325,102
13469,84
1975,61
13625,72
4685,72
5805,103
3711,95
7274,22
2348,77
6823,86
11534,106
11723,5
2810,108
13801,5
5399,58
13832,6
15041,101
5000,83
10509,83
5099,62
13024,84
8051,64
11325,117
4735,14
712,102
14074,19
12126,102
10722,83
6193,40
744,54
12695,30
12896,20
5499,117
7304,22
3102,108
8102,2
2116,77
2639,118
8021,77
8410,118
10504,89
11753,5
12496,49
12735,102
11931,48
13010,41
15071,101
11210,22
5029,87
3169,54
2591,77
2718,118
3229,68
8081,64
2329,77
8752,3
11355,117
4324,42
7653,31
774,54
908,54
15118,68
3005,67
8514,67
2146,77
12743,47
6117,58
2581,5
3978,48
6292,59
6411,10
8491,83
693,102
13317,90
14814,71
12107,102
2503,85
5491,10
161,12
1121,54
7824,34
6776,108
10441,46
12285,108
14728,4
13713,26
15344,7
12403,100
8800,20
3597,63
14328,70
5448,84
11439,87
7421,31
1662,85
6306,115
5506,25
14506,76
10934,100
6603,72
7167,114
14844,71
5785,83
9610,10
174,72
293,23
4305,42
5265,84
7634,31
755,54
6660,54
4827,87
4598,35
13643,88
11764,5
5998,83
7118,114
11125,18
9969,64
4298,2
4776,41
12003,21
13243,117
15216,64
9330,77
9082,12
14402,76
12401,67
13782,102
12433,19
2541,30
4131,10
7197,114
5815,83
13236,114
8002,53
14034,94
223,85
4557,118
11692,21
6403,24
9744,67
11260,98
4656,97
979,68
4857,87
4991,87
5607,90
15142,7
7148,114
4082,10
9999,64
5766,83
8980,85
13127,63
14825,71
3369,74
3851,77
11454,85
14866,72
12775,106
1058,68
1192,68
10056,46
4170,59
14364,90
15355,7
13206,63
1530,63
5845,83
5979,83
7099,114
10005,0
2985,84
9950,64
5184,108
9573,77
11722,21
1763,5
1271,68
3024,12
8191,46
8893,89
1009,68
9311,77
5558,26
8471,100
9366,13
3342,92
12759,17
2483,102
10664,50
12863,74
13386,115
7178,114
12997,74
13157,63
5796,83
14896,72
6467,22
10204,65
12758,90
13303,117
1962,107
12196,25
13156,67
15470,78
1222,68
14059,100
14790,90
14394,90
10500,63
2594,54
11257,42
7129,114
2874,108
8961,85
3235,87
8221,46
4704,6
1039,68
14346,49
15306,91
1173,68
11016,101
7862,113
15479,19
12430,84
4142,10
11626,30
5826,83
2545,54
974,87
3228,84
3885,88
12226,25
9213,13
12360,25
14922,101
990,68
8452,100
12261,19
1545,61
13763,115
8529,54
3964,88
4616,14
8991,85
7112,2
11481,56
8251,46
13473,16
3003,87
12177,25
13674,6
14739,101
12141,102
1203,68
15336,91
8709,106
1615,12
13929,3
13975,119
2855,108
4627,65
1774,5
8202,46
13625,6
4685,6
1617,21
11247,10
340,43
1300,85
5326,2
1434,85
9720,86
12411,84
8297,54
12934,88
13531,115
5886,110
3525,24
4518,14
12207,25
12851,90
13167,67
12171,102
6422,90
7501,83
9669,40
6023,115
11427,62
1568,21
4259,19
527,54
9451,83
12720,21
12885,88
2885,108
12582,87
12461,26
13058,16
5515,59
7031,90
9004,37
4458,84
6115,54
2001,24
10523,73
3819,97
12300,108
7366,16
13667,16
4157,92
4231,41
9102,50
12753,90
13009,16
6053,115
13436,83
14933,101
3315,42
557,54
1677,85
1281,85
4891,87
2915,108
14384,7
8539,58
5867,110
13088,16
1894,19
13484,16
13819,6
15347,91
4543,20
12809,106
508,54
1628,85
1232,85
4842,87
5654,2
3505,58
8720,106
10090,46
10814,77
11471,118
7396,16
13523,92
1845,19
5018,20
5496,59
7332,31
8829,12
587,54
1707,85
4921,87
9164,2
2183,14
12281,108
14375,79
4631,25
13731,14
11219,18
1824,81
5434,83
8808,74
14148,77
3197,63
7512,83
4573,20
9124,51
10103,106
14974,115
5230,24
3210,2
538,54
4115,108
4872,87
4913,88
6603,6
799,58
11396,65
4696,90
15020,6
174,6
4916,93
10138,100
3493,61
4016,102
7419,40
14122,20
2430,12
7597,46
8395,26
11191,77
4823,87
5024,77
1854,81
9289,10
3518,10
2525,20
3048,61
1630,107
568,54
4145,108
4902,87
8608,26
13861,100
829,58
567,58
204,6
8578,120
4538,39
10424,26
4598,90
15531,46
603,11
4295,52
2999,61
12440,114
6287,12
13433,65
10084,106
2460,12
8687,26
12393,2
4559,98
2580,77
10101,46
4853,87
13893,25
15207,70
14971,59
4770,52
4374,52
5890,83
1958,30
3474,61
4038,103
15408,60
13377,108
11591,24
9161,67
859,58
8376,26
4711,88
3087,29
13684,36
14281,26
1937,92
6199,20
6741,74
9936,63
9270,10
13824,46
3846,54
329,14
10912,86
8796,90
4126,108
14360,26
6977,58
8589,26
12923,59
15320,68
5581,92
9351,83
1990,103
3680,21
11586,30
11720,30
4378,63
11921,20
9887,63
13781,90
465,23
6557,115
4133,3
15198,78
8412,100
8668,26
165,27
2360,87
8406,26
13895,111
3117,29
627,58
14311,26
10257,47
15274,73
4355,52
241,22
141,84
6347,12
3589,24
2656,85
10292,4
13974,111
6090,90
15283,78
8619,26
15088,68
840,58
6604,82
3068,29
9381,83
10575,63
11254,92
13849,116
9917,63
6381,10
9339,86
4306,52
7883,106
10252,53
12754,115
13039,63
7217,16
412,25
12088,25
12525,26
11826,25
12263,26
3450,67
12786,67
6041,90
2891,103
3147,29
5664,103
9167,16
13309,108
14286,90
14098,39
1407,61
8253,53
7439,65
1145,24
4359,63
9868,63
6759,77
7430,16
7168,16
363,25
12476,26
13670,6
8649,26
7071,83
3098,29
1400,21
11606,106
6210,20
9947,63
2041,54
8450,45
9558,22
263,23
10356,2
7247,16
12555,26
6333,90
6448,77
11856,25
10479,72
1351,21
11557,106
6846,86
10831,2
160,46
9375,22
15468,73
7198,16
393,25
7922,47
12451,90
2151,47
12506,26
12767,30
10692,72
3128,29
5122,62
5645,103
6705,83
4101,10
10648,2
12568,86
5359,5
2862,58
7411,16
6497,90
7149,16
9188,51
14435,51
9724,31
6615,82
1381,21
11064,65
6876,86
12795,21
5453,54
10324,26
8612,120
681,24
12954,14
7228,16
12536,26
15516,90
10460,72
441,42
3729,30
4734,74
3715,95
7406,22
7540,22
3935,98
11538,106
6827,86
10275,26
6004,49
7179,16
12487,26
7941,73
13942,10
14350,64
117,103
6686,83
5103,62
7357,22
11617,106
6906,86
14605,95
5004,19
1413,30
2051,58
3889,103
12760,40
9169,51
14416,51
8294,53
11045,65
8332,79
8106,2
10305,26
12822,100
14479,70
1922,92
15497,90
7470,20
12778,30
10703,72
13320,84
13454,84
12012,2
7970,77
2777,54
2199,77
661,58
8085,64
4513,88
10256,26
13833,80
3919,103
7523,31
4328,42
14529,49
8877,0
9782,106
15352,116
12311,42
6392,107
9042,67
9520,106
2211,87
3995,98
8317,77
9437,108
6121,58
6878,37
1952,92
4407,42
1394,30
3870,103
2326,10
8016,85
9310,3
2505,12
12947,108
10927,86
10531,86
8000,77
2229,77
10710,88
126,20
2003,30
4358,42
8706,10
7687,31
11006,86
2241,87
15152,68
904,58
7951,77
10205,37
8782,5
7648,39
6445,10
9585,63
3900,103
10182,53
10603,83
3316,52
4309,42
12320,67
759,54
2275,85
8500,26
13111,108
15103,68
2990,67
459,58
14504,5
6028,72
9798,63
12007,21
6207,74
12511,49
13380,21
4302,2
4388,42
10890,32
5482,84
2147,21
6481,54
595,67
9291,3
13391,98
5526,90
15182,68
6081,83
8555,83
8159,83
12380,10
9790,64
14890,72
4339,42
6378,77
11204,84
789,54
13141,108
15133,68
5494,30
7629,39
8768,83
10903,92
5378,84
3258,87
9975,2
1062,68
6926,67
15212,68
7710,112
13756,88
6543,6
11796,80
15084,68
239,31
7231,114
11854,21
14149,19
12993,65
5188,108
12153,88
1275,68
10494,45
13171,108
15163,68
6720,83
7659,39
9653,72
9739,112
7182,114
14584,95
5267,108
4348,67
12884,14
6359,77
2085,58
32,88
2245,47
11405,87
11028,100
4223,72
3860,20
5739,103
9952,112
14663,95
7395,114
5857,95
153,85
6039,72
3642,63
7849,55
958,24
4313,2
4299,67
3239,87
1701,68
1305,68
9984,64
4156,18
8927,89
12356,16
28,90
13900,109
13932,61
10905,114
6750,83
5294,103
11777,80
13379,114
13816,115
7212,114
14614,95
15528,21
5830,83
4292,64
4774,67
9760,63
12974,65
8304,46
6229,88
14406,102
10796,63
13633,115
3829,10
12747,22
3366,20
4546,65
3968,88
4343,2
10988,4
4329,67
3269,87
11511,45
6321,27
